author	pg_id	title	gitenberg_repo	status	reason	bytes	sha256	text_file
Samuel Adams	2092	The Writings of Samuel Adams - Volume 2	The-Writings-of-Samuel-Adams-Volume-2_2092	fetched		762737	588b774c40761b32ca766a8f1d3d4a6c1b5ee162dfaa032755c866607af35bbe	2092.txt
Samuel Adams	2093	The Writings of Samuel Adams - Volume 3	The-Writings-of-Samuel-Adams-Volume-3_2093	fetched		660469	4b3549ad35d6908eabde4e6ed181baa243958d510bf6695aa7465ed275cc3578	2093.txt
Samuel Adams	2094	The Writings of Samuel Adams - Volume 4	The-Writings-of-Samuel-Adams-Volume-4_2094	fetched		655522	6bd2d0d8ff12b67638113dcda687d703879ee82949103415f86ba6219495afc1	2094.txt
Samuel Adams	5009	The Unspeakable Perk	The-Unspeakable-Perk_5009	fetched		308347	0369572f2179efb846f51dcc57ed0e298648238e9c1351c65003b4560d1bb8b2	5009-0.txt
Samuel Adams	6864	Average Jones	Average-Jones_6864	fetched		444163	c62245844aceed1eb4a55d9f6b41239a8fdb99f3659e3ace06c62e82a657cdcd	6864-0.txt
Samuel Adams	10008	The Mystery	The-Mystery_10008	fetched		407280	0bc938e7f17580cee1edc5ae72ff4e1ce1795c4411749ea33a53726e65938884	10008-8.txt
Samuel Adams	10944	From a Bench in Our Square	From-a-Bench-in-Our-Square_10944	fetched		352575	263f249f8831f4318e282acd994c60701998ec19b67905eedfe0d5f4aca12e45	10944-8.txt
Samuel Adams	15431	Success: A Novel	Success-A-Novel_15431	unavailable				
Samuel Adams	16447	The Clarion	The-Clarion_16447	fetched		720100	2fb868737cebe962c0e4bf67e0f873adbd32f2bf2e043a06c2494186fa4671fa	16447.txt
Samuel Adams	22196	Little Miss Grouch	Little-Miss-Grouch_22196	unavailable				
Samuel Adams	24741	The Campaign of Trenton 1776-77	The-Campaign-of-Trenton-1776-77_24741	fetched		137776	776eb4ee96e3922bc4b698c0c52234b8806574b3c3fc096825dc052a0fd5df5b	24741-8.txt
Samuel Adams	31206	Burgoyne's Invasion of 1777	Burgoyne-s-Invasion-of-1777_31206	unavailable				
Samuel Adams	36335	The Secret of Lonesome Cove	The-Secret-of-Lonesome-Cove_36335	fetched		372319	c06ad2adbf2bc6a78c8739cab0bc549ad6667bccb536ed02158b6a6e2eed9831	36335-0.txt
Samuel Adams	38941	Nooks and Corners of the New England Coast	Nooks-and-Corners-of-the-New-England-Coast_38941	fetched		1107794	7e0633daa584f647eb15e6ac043d2dad378e29459a39238fc8952c8b1bba6761	38941.txt
Samuel Adams	42447	The Heart of the White Mountains, Their Legend and Scenery	The-Heart-of-the-White-Mountains-Their-Legend-and-Scenery_42447	unavailable				
Samuel Adams	42999	Old Boston Taverns and Tavern Clubs	Old-Boston-Taverns-and-Tavern-Clubs_42999	fetched		190132	e1dd6cb2fd81d008f9f54244a96af39fb2b19e24ecccfa1d8053f2a0e8ed0dfa	42999-8.txt
Samuel Adams	44177	The Myths and Fables of To-Day	The-Myths-and-Fables-of-To-Day_44177	fetched		285764	629e7856704e8758de7f8f1cc284be81f218b2e3d85dca8557350c8cf7faeb3f	44177-0.txt
Samuel Adams	44324	The Flying Death	The-Flying-Death_44324	fetched		289812	fca122b4d875b53c57d9605d7b7f4e21d1b4e01152944d33191780153bb7723b	44324-0.txt
Samuel Adams	44325	The Great American Fraud	The-Great-American-Fraud_44325	unavailable				
Samuel Adams	44326	Wanted: A Husband. A Novel	Wanted-A-Husband-A-Novel_44326	unavailable				
Samuel Adams	44327	The Beggar's Purse: A Fairy Tale of Familiar Finance	The-Beggar-s-Purse-A-Fairy-Tale-of-Familiar-Finance_44327	unavailable				
Samuel Adams	44328	Our Square and the People in It	Our-Square-and-the-People-in-It_44328	fetched		390223	b03e2be0b0fd5cbe0d4f0f944de8fcb3c896390ca4d0e40e163e69a0f9b6e603	44328-0.txt
Samuel Adams	48868	Georgia: Its History, Condition and Resources	Georgia-Its-History-Condition-and-Resources_48868	fetched		65269	5d8367e9cae82b69a8b39b9190996ca70245787c3fc515b55079a12918aa1af5	48868-0.txt
Samuel Adams	49530	The Battle of Gettysburg, 1863	The-Battle-of-Gettysburg-1863_49530	fetched		219253	7c8a190d39d707c8ace754925e17e51c661d87d900d68564bc740a67b611914d	49530-0.txt
Samuel Adams	50583	The Taking of Louisburg, 1745	The-Taking-of-Louisburg-1745_50583	fetched		163830	60b467eb70352b06c2cb3680a763189acd934c20ac5b495849c106546d259c3a	50583-0.txt
Samuel Adams	50651	The Young Vigilantes: A Story of California Life in the Fifties	The-Young-Vigilantes-A-Story-of-California-Life-in-the-Fifties_50651	fetched		271824	b623e5d0a4d9b6a494ea4ed98af1f1c57e4dfca8a0b126f0d0ed0521c555d921	50651-8.txt
Samuel Adams	55400	Common Cause: A Novel of the War in America	Common-Cause-A-Novel-of-the-War-in-America_55400	fetched		715808	bca3d2b67c778afcba16ab17e5a0fb67f8603747261eeb0aa64eb6efce06fc65	55400-0.txt
Samuel Adams	57528	The Making of the Great West, 1512-1883	The-Making-of-the-Great-West-1512-1883_57528	fetched		554765	7b102b65f1e9f16b65c9c1e904c773ebdc1030fbc4dd2a4a29e88f0808190a37	57528-0.txt
Samuel Adams	57543	The Health Master	The-Health-Master_57543	fetched		446081	10cd8c5538a9b7cece76886a4e776437da458e4c7b2b96758b34cffa585f6e68	57543-0.txt
Samuel Adams	57676	Index of the Project Gutenberg Works of Samuel Hopkins Adams	Index-of-the-Project-Gutenberg-Works-of-Samuel-Hopkins-Adams_57676	fetched		31570	8a7b0811768097e1bbbf5cea560c850e6c5ad04fc412acec3df10fccab0b923e	57676-0.txt
Samuel Adams	61582	Flaming Youth	Flaming-Youth_61582	unavailable				
Samuel Butler	1906	Erewhon; Or, Over the Range	Erewhon-Or-Over-the-Range_1906	unavailable				
Samuel Butler	1971	Erewhon Revisited Twenty Years Later, Both by the Original Discoverer of the Country and by His Son	Erewhon-Revisited-Twenty-Years-Later-Both-by-the-Original-Discoverer-of-the-Country-and-by-His-Son_1971	unavailable				
Samuel Butler	2084	The Way of All Flesh	The-Way-of-All-Flesh_2084	fetched		915623	a883f8848b9e72c110e1ce9b2420a023e3bfb892bd54817f08375b82c8266c0f	2084.txt
Samuel Butler	2513	God the Known and God the Unknown	God-the-Known-and-God-the-Unknown_2513	fetched		111836	bd81de7a37e5adc191657fd3c8c3924004958a873f2673813f200323c2f2217c	2513.txt
Samuel Butler	2576	Alps and Sanctuaries of Piedmont and the Canton Ticino	Alps-and-Sanctuaries-of-Piedmont-and-the-Canton-Ticino_2576	unavailable				
Samuel Butler	3235	A First Year in Canterbury Settlement	A-First-Year-in-Canterbury-Settlement_3235	fetched		264769	1754a18242dcac91a2609c1acced13d7822c88e7c869aa9ed69594ee70cf3eb5	3235.txt
Samuel Butler	3278	Cambridge Pieces	Cambridge-Pieces_3278	unavailable				
Samuel Butler	3279	Canterbury Pieces	Canterbury-Pieces_3279	unavailable				
Samuel Butler	3461	Essays on Life, Art and Science	Essays-on-Life-Art-and-Science_3461	fetched		398027	0bcc6e4b1ee9a9cb15d67e5399e871f0ca3875b96bd64f2501474a7a1dbe27b7	3461.txt
Samuel Butler	4073	Ex Voto: An Account of the Sacro Monte or New Jerusalem at Varallo-Sesia	Ex-Voto-An-Account-of-the-Sacro-Monte-or-New-Jerusalem-at-Varallo-Sesia_4073	unavailable				
Samuel Butler	4937	Hudibras, in Three Parts, Written in the Time of the Late Wars	Hudibras-in-Three-Parts-Written-in-the-Time-of-the-Late-Wars_4937	fetched		589119	acbe21cf5032a1013a389e1b24fa330d21e7e7615c083a2e4e4688be398a5a90	4937.txt
Samuel Butler	4967	Luck, or Cunning, as the Main Means of Organic Modification	Luck-or-Cunning-as-the-Main-Means-of-Organic-Modification_4967	fetched		521918	f3050f266bf6acc52a48121456bd4cb0b1d51de31ee7b0edb64568fcdd28f2a6	4967-0.txt
Samuel Butler	6092	The Fair Haven	The-Fair-Haven_6092	fetched		508726	5d6faffb8d79bfef83742e3962393e668bee351020f9ad9c81200db336f25cf8	6092-0.txt
Samuel Butler	6138	Life and Habit	Life-and-Habit_6138	fetched		519826	888dfb490e70d867d3d3c188704deba87b4d93b6a7f6100c15a42d0c0172d6da	6138-0.txt
Samuel Butler	6173	The Note-Books of Samuel Butler	The-Note-Books-of-Samuel-Butler_6173	fetched		835641	7660c4ff6b5c024c2299769f3644f9a5cb81acf39fd72b08500eec5ab14c5d19	6173-0.txt
Samuel Butler	6605	Unconscious Memory	Unconscious-Memory_6605	fetched		461411	db2f3a2871a8c08e452d4a08d9ffd4b2e7da54a910e8c7c378a22df04e3ea80b	6605-0.txt
Samuel Butler	12651	The Humour of Homer and Other Essays	The-Humour-of-Homer-and-Other-Essays_12651	fetched		542083	6550c93b9d6bbfa97b9bc78f8e288e79f52a6a6a1e227ad5e7664fc6c8785c60	12651.txt
Samuel Butler	17124	The Atlas of Ancient and Classical Geography	The-Atlas-of-Ancient-and-Classical-Geography_17124	fetched		31798	a423ecfcd045b22516bcd3239ac76ac098b06db15414c4ee5320d02c422736bb	17124.txt
Samuel Butler	19610	Selections from Previous Works	Selections-from-Previous-Works_19610	unavailable				
Samuel Butler	23427	Evolution, Old & New	Evolution-Old-New_23427	unavailable				
Samuel Butler	49324	The Authoress of the Odyssey	The-Authoress-of-the-Odyssey_49324	unavailable				
Samuel Daniel	18842	Elizabethan Sonnet-Cycles: Delia - Diana	Elizabethan-Sonnet-Cycles-Delia-Diana_18842	unavailable				
Samuel Johnson	577	The Works of Samuel Johnson, in Sixteen Volumes. Volume 04	The-Works-of-Samuel-Johnson-in-Sixteen-Volumes-Volume-04_577	unavailable				
Samuel Johnson	652	Rasselas, Prince of Abyssinia	Rasselas-Prince-of-Abyssinia_652	fetched		245949	e4abf83c12c0f0cdb1aa83607c45eee94c6112122d40d8ca2d5ed934cf994917	652-0.txt
Samuel Johnson	2064	A Journey to the Western Islands of Scotland	A-Journey-to-the-Western-Islands-of-Scotland_2064	fetched		349509	7082a0c2d63c7e84b86c9cbede8b8251ab20c35fe4a08b9a6d5791a46ae150a2	2064.txt
Samuel Johnson	4678	Lives of the English Poets	Lives-of-the-English-Poets_4678	unavailable				
Samuel Johnson	4679	Johnson's Lives of the Poets — Volume 1	Johnson-s-Lives-of-the-Poets-Volume-1_4679	unavailable				
Samuel Johnson	5098	Lives of the English Poets : Waller, Milton, Cowley	Lives-of-the-English-Poets-Waller-Milton-Cowley_5098	fetched		366204	60d3b0c18c800df50d13f5997c039f87d30db7662beebab208758b27fa9ff9a5	5098-0.txt
Samuel Johnson	5101	Lives of the English Poets : Prior, Congreve, Blackmore, Pope	Lives-of-the-English-Poets-Prior-Congreve-Blackmore-Pope_5101	fetched		383343	2821a4e953364eaf5df817228a68f44e3549c4bc10ece23ff6e76a8a2bb46d57	5101-0.txt
Samuel Johnson	5429	Preface to Shakespeare	Preface-to-Shakespeare_5429	fetched		149518	488f58f769fea424e79de7027623ece30087f5af5f03047511b1ca3386396074	5429.txt
Samuel Johnson	5430	Preface to a Dictionary of the English Language	Preface-to-a-Dictionary-of-the-English-Language_5430	fetched		74454	5a80b4306ead340c5a9c9d3708b42094d2d21ba7af23ebdac9f8deab72bd6903	5430.txt
Samuel Johnson	7780	Notes to Shakespeare — Volume 01: Comedies	Notes-to-Shakespeare-Volume-01-Comedies_7780	fetched		396472	c8d6d29f7ac49db2a5dd6330b13d671befaea51a5400129cb2b025226586a96f	7780.txt
Samuel Johnson	9823	Lives of the Poets, Volume 1	Lives-of-the-Poets-Volume-1_9823	fetched		993732	3c9f09a7123b2ddd866f11518259e05f62c07af97f88c9ee042faddbbe326746	9823-8.txt
Samuel Johnson	10350	The Works of Samuel Johnson, LL.D. in Eleven Volumes, Volume 06	The-Works-of-Samuel-Johnson-LL-D-in-Eleven-Volumes-Volume-06_10350	unavailable				
Samuel Johnson	10351	The Works of Samuel Johnson, LL.D. Volume 10	The-Works-of-Samuel-Johnson-LL-D-Volume-10_10351	unavailable				
Samuel Johnson	10352	The Works of Samuel Johnson, LL.D. Volume 11.	The-Works-of-Samuel-Johnson-LL-D-Volume-11_10352	unavailable				
Samuel Johnson	10835	Dr. Johnson's Works: Life, Poems, and Tales, Volume 1	Dr-Johnson-s-Works-Life-Poems-and-Tales-Volume-1_10835	unavailable				
Samuel Johnson	11254	Poetical Works of Johnson, Parnell, Gray, and Smollett	Poetical-Works-of-Johnson-Parnell-Gray-and-Smollett_11254	unavailable				
Samuel Johnson	11397	The Works of Samuel Johnson, LL.D. in Nine Volumes, Volume 03	The-Works-of-Samuel-Johnson-LL-D-in-Nine-Volumes-Volume-03_11397	unavailable				
Samuel Johnson	11768	The Works of Samuel Johnson, LL.D. in Nine Volumes, Volume 05	The-Works-of-Samuel-Johnson-LL-D-in-Nine-Volumes-Volume-05_11768	unavailable				
Samuel Johnson	12050	The Works of Samuel Johnson, LL.D. in Nine Volumes, Volume 04	The-Works-of-Samuel-Johnson-LL-D-in-Nine-Volumes-Volume-04_12050	unavailable				
Samuel Johnson	13350	The Vanity of Human Wishes (1749) and Two Rambler papers (1750)	The-Vanity-of-Human-Wishes-1749-and-Two-Rambler-papers-1750_13350	unavailable				
Samuel Johnson	15097	A Grammar of the English Tongue	A-Grammar-of-the-English-Tongue_15097	fetched		126428	11bd681a2accef4ab01ffcb38641cfee9f85de4f59c1276787aac141fcf11038	15097.txt
Samuel Johnson	15566	Notes to Shakespeare, Volume III: The Tragedies	Notes-to-Shakespeare-Volume-III-The-Tragedies_15566	unavailable				
Samuel Johnson	24218	The Works of Samuel Johnson, LL.D. in Nine Volumes, Volume 08	The-Works-of-Samuel-Johnson-LL-D-in-Nine-Volumes-Volume-08_24218	unavailable				
Samuel Johnson	26142	Peat and its Uses as Fertilizer and Fuel	Peat-and-its-Uses-as-Fertilizer-and-Fuel_26142	fetched		337228	9d282034c2dfd3c7bc1eede77ebae087714dd56c198546702982ab47b09904c9	26142.txt
Samuel Johnson	34766	Shorter Novels, Eighteenth Century	Shorter-Novels-Eighteenth-Century_34766	unavailable				
Samuel Johnson	43656	The Works of Samuel Johnson, LL.D. in Nine Volumes, Volume 02	The-Works-of-Samuel-Johnson-LL-D-in-Nine-Volumes-Volume-02_43656	unavailable				
Samuel Taylor Coleridge	151	The Rime of the Ancient Mariner	The-Rime-of-the-Ancient-Mariner_151	fetched		44188	bd49c8f0363e058d795de635c22870be208a76fca5ba99edffc40e258e0a9554	151.txt
Samuel Taylor Coleridge	2575	Confessions of an Inquiring Spirit and Some Miscellaneous Pieces	Confessions-of-an-Inquiring-Spirit-and-Some-Miscellaneous-Pieces_2575	fetched		284635	efbc6d4b8adc0f42ea89a98e651f2a4e8022a4aaf5474306ced2d5e5b6b0b0c4	2575-0.txt
Samuel Taylor Coleridge	6081	Biographia Literaria	Biographia-Literaria_6081	fetched		856298	342f2f024e30ecaa3095691eb4555be49c27a5dfaf779a9c63321b7984109445	6081.txt
Samuel Taylor Coleridge	8208	Poems of Coleridge	Poems-of-Coleridge_8208	fetched		296565	0d3c6ae68f4b66a5e739b30b2f3e71f864fe4761283da4f06ca6a7c0d68d479d	8208-8.txt
Samuel Taylor Coleridge	8210	Biographia Epistolaris, Volume 1	Biographia-Epistolaris-Volume-1_8210	fetched		584222	366c012afc955ccda5df7546b965281a95fec90d66a1588c9e9b82300f6a06d6	8210-8.txt
Samuel Taylor Coleridge	8488	The Literary Remains of Samuel Taylor Coleridge, Volume 1	The-Literary-Remains-of-Samuel-Taylor-Coleridge-Volume-1_8488	fetched		567907	3898be26156a07142b113c43bdd856425a4c098651720026edb2d41b614d0b1a	8488-8.txt
Samuel Taylor Coleridge	8489	Specimens of the Table Talk of Samuel Taylor Coleridge	Specimens-of-the-Table-Talk-of-Samuel-Taylor-Coleridge_8489	fetched		677653	2ca04056d14304d3cc3b2c4c43da145bddb291a67e3027fbd385d735dc1027c9	8489-8.txt
Samuel Taylor Coleridge	8533	The Literary Remains of Samuel Taylor Coleridge, Volume 2	The-Literary-Remains-of-Samuel-Taylor-Coleridge-Volume-2_8533	fetched		585874	03af1d09425e881ed7a6a268b238a3aa1f255d8c7efb552d811bf2051d0d3ea4	8533.txt
Samuel Taylor Coleridge	8956	The Literary Remains of Samuel Taylor Coleridge, Volume 3	The-Literary-Remains-of-Samuel-Taylor-Coleridge-Volume-3_8956	fetched		637495	001e364edeb37d2ccb867b538503626ef3fd233b976384527f241273c4bec278	8956.txt
Samuel Taylor Coleridge	10801	The Literary Remains of Samuel Taylor Coleridge, Volume 4	The-Literary-Remains-of-Samuel-Taylor-Coleridge-Volume-4_10801	fetched		680973	71c6f47f7253fb3425ba7a84a3751fd1a5abb0f9d255fdc75dc38d666e878bce	10801.txt
Samuel Taylor Coleridge	11101	Coleridge's Ancient Mariner and Select Poems	Coleridge-s-Ancient-Mariner-and-Select-Poems_11101	fetched		231785	e6cd796f29ec410de87ec0a7569762d43b97405a38f133deefdfd43b05a5162c	11101-8.txt
Samuel Taylor Coleridge	12713	The Rhyme of the Ancient Mariner	The-Rhyme-of-the-Ancient-Mariner_12713	unavailable				
Samuel Taylor Coleridge	21589	The Rime of the Ancient Mariner	The-Rime-of-the-Ancient-Mariner_21589	unavailable				
Samuel Taylor Coleridge	24346	Hints towards the formation of a more comprehensive theory of life.	Hints-towards-the-formation-of-a-more-comprehensive-theory-of-life_24346	unavailable				
Samuel Taylor Coleridge	25585	Shakespeare, Ben Jonson, Beaumont and Fletcher	Shakespeare-Ben-Jonson-Beaumont-and-Fletcher_25585	fetched		456140	162ec3160b77acefaf8801a62554e5d4303724c87464b2fbd03e8ff646621f98	25585.txt
Samuel Taylor Coleridge	29090	The Complete Poetical Works of Samuel Taylor Coleridge. Vol 1 and 2	The-Complete-Poetical-Works-of-Samuel-Taylor-Coleridge-Vol-1-and-2_29090	unavailable				
Samuel Taylor Coleridge	29091	The Complete Poetical Works of Samuel Taylor Coleridge. Vol 1 (of 2)	The-Complete-Poetical-Works-of-Samuel-Taylor-Coleridge-Vol-1-of-2_29091	unavailable				
Samuel Taylor Coleridge	29092	The Complete Poetical Works of Samuel Taylor Coleridge. Vol 2 (of 2)	The-Complete-Poetical-Works-of-Samuel-Taylor-Coleridge-Vol-2-of-2_29092	unavailable				
Samuel Taylor Coleridge	41705	Anima Poetæ	Anima-Poet_41705	unavailable				
Samuel Taylor Coleridge	43099	Biographia Epistolaris, Volume 2	Biographia-Epistolaris-Volume-2_43099	unavailable				
Samuel Taylor Coleridge	44553	Letters of Samuel Taylor Coleridge, Vol. 1 (of 2)	Letters-of-Samuel-Taylor-Coleridge-Vol-1-of-2_44553	unavailable				
Samuel Taylor Coleridge	44554	Letters of Samuel Taylor Coleridge, Vol. 2 (of 2)	Letters-of-Samuel-Taylor-Coleridge-Vol-2-of-2_44554	unavailable				
Samuel Taylor Coleridge	44795	Aids to Reflection; and, The Confessions of an Inquiring Spirit	Aids-to-Reflection-and-The-Confessions-of-an-Inquiring-Spirit_44795	unavailable				
Samuel Taylor Coleridge	59226	Index of the Project Gutenberg Works of Samuel Taylor Coleridge	Index-of-the-Project-Gutenberg-Works-of-Samuel-Taylor-Coleridge_59226	fetched		95730	cb529ee631696f71d3557ac8ba0c472acc068b0855b985c28fe953be3bb11145	59226-0.txt
Sigmund Freud	14969	Three Contributions to the Theory of Sex	Three-Contributions-to-the-Theory-of-Sex_14969	fetched		291865	9e80b29341334bc0975e081b43451087161229115c045c1b2bf8cc2937c90719	14969.txt
Sigmund Freud	15489	Dream Psychology: Psychoanalysis for Beginners	Dream-Psychology-Psychoanalysis-for-Beginners_15489	unavailable				
Sigmund Freud	34300	Leonardo da Vinci: A Psychosexual Study of an Infantile Reminiscence	Leonardo-da-Vinci-A-Psychosexual-Study-of-an-Infantile-Reminiscence_34300	unavailable				
Sigmund Freud	35875	Reflections on War and Death	Reflections-on-War-and-Death_35875	fetched		77559	d1cb9832b66b4b002f96ae33fcb37724c98b9c6fa43d954baa13a3c06682b24f	35875-8.txt
Sigmund Freud	35877	Group Psychology and The Analysis of The Ego	Group-Psychology-and-The-Analysis-of-The-Ego_35877	fetched		206322	72301cf76c48f49a818e67608140bde1cb83e3fb9c4dadb69a7d10893935b595	35877-0.txt
Sigmund Freud	38219	A General Introduction to Psychoanalysis	A-General-Introduction-to-Psychoanalysis_38219	fetched		974124	db0c50a168d7252499ad4e8197eedf3afeaac4e1af6cec04b759ad501a1f6726	38219-0.txt
Sigmund Freud	41214	Totem and Taboo	Totem-and-Taboo_41214	unavailable				
Sigmund Freud	44917	Delusion and Dream : an Interpretation in the Light of Psychoanalysis of Gradiva	Delusion-and-Dream-an-Interpretation-in-the-Light-of-Psychoanalysis-of-Gradiva_44917	unavailable				
Sigmund Freud	55443	Psycho-Analysis and the War Neuroses	Psycho-Analysis-and-the-War-Neuroses_55443	fetched		180458	e093bc9f8d74fe2f713aaa2e9597c51dd55b9d6dde4c2d18384cee166835a584	55443-0.txt
Sigmund Freud	66048	The Interpretation of Dreams	The-Interpretation-of-Dreams_66048	fetched		1273047	ca071a72aac7db0868b7880a9fa1c3bb3f777370ecfa4d5e992788cfa0c83cff	66048-0.txt
Sigmund Freud	67332	Psychopathology of Everyday Life	Psychopathology-of-Everyday-Life_67332	fetched		455570	936f4e3c2e4eb5f4023c18ff0a7eade1e0e8ec9faa94d189dc8f69480ed8bf3a	67332-0.txt
Simeon Strunsky	19359	The Patient Observer and His Friends	The-Patient-Observer-and-His-Friends_19359	unavailable				
Simeon Strunsky	39657	Through the Outlooking Glass	Through-the-Outlooking-Glass_39657	fetched		71316	6dfcee811bfedb306ff859fe2e62b79000e24e9dcc05319b0eeb8eb191cd13e2	39657-8.txt
Simeon Strunsky	40232	Post-Impressions: An Irresponsible Chronicle	Post-Impressions-An-Irresponsible-Chronicle_40232	unavailable				
Sinclair Lewis	543	Main Street	Main-Street_543	fetched		997935	4443dbb7dd7f4d4ac7ed79ac5a4c2cf3ed0d11552f8da7eef0a966f47985d91c	543-0.txt
Sinclair Lewis	1156	Babbitt	Babbitt_1156	fetched		743829	3fa949e3babb9083498729d9a93d434d5796517ffb8c1b9f5bcc05438f142177	1156-0.txt
Sinclair Lewis	4961	Our Mr. Wrenn: The Romantic Adventures of a Gentle Man	Our-Mr-Wrenn-The-Romantic-Adventures-of-a-Gentle-Man_4961	fetched		462001	3f38cdc2af38c796f6b644d632b4533273fbf29d1b6c4a99a1b44d7786eaaa8a	4961.txt
Sinclair Lewis	25430	The Innocents: A Story for Lovers	The-Innocents-A-Story-for-Lovers_25430	unavailable				
Sinclair Lewis	25474	The Job: An American Novel	The-Job-An-American-Novel_25474	unavailable				
Sinclair Lewis	26610	The Trail of the Hawk: A Comedy of the Seriousness of Life	The-Trail-of-the-Hawk-A-Comedy-of-the-Seriousness-of-Life_26610	unavailable				
Sinclair Lewis	26732	Free Air	Free-Air_26732	fetched		498925	7b4d62c4e4002e9dee49a6634a681de189e63bf36dd1c8f474106652012449df	26732-8.txt
Sojourner Truth	1674	The Narrative of Sojourner Truth	The-Narrative-of-Sojourner-Truth_1674	fetched		212913	7310e695e39fbb7b27a04314fb8d2db75db68ee657f67bd8564bda5616d0809c	1674.txt
Sophocles	31	Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone	Plays-of-Sophocles-Oedipus-the-King-Oedipus-at-Colonus-Antigone_31	unavailable				
Sophocles	806	Philoktetes	Philoktetes_806	fetched		94639	8720ea044bd5ee4688ce7a1812d62369074e4a1e896a1d9a050c6432c0193a40	806.txt
Sophocles	7073	Specimens of Greek Tragedy — Aeschylus and Sophocles	Specimens-of-Greek-Tragedy-Aeschylus-and-Sophocles_7073	fetched		267101	7d4ae4c2621c99efde936debd7de7eb0591fc7a78c23750ed2283ee7b3a706b7	7073-8.txt
Sophocles	14484	The Seven Plays in English Verse	The-Seven-Plays-in-English-Verse_14484	fetched		566554	bebf07209f213aa409b3a7213b1bf5ef092eeea76c86b1b3ffdb5d3ffa37e2bc	14484.txt
Sophocles	19559	Book of illustrations : Ancient Tragedy	Book-of-illustrations-Ancient-Tragedy_19559	unavailable				
Sophocles	27673	Oedipus King of Thebes	Oedipus-King-of-Thebes_27673	unavailable				
Stephen Leacock	3532	My Discovery of England	My-Discovery-of-England_3532	fetched		270883	9498a6c65cb14da5a93f59eab98a5d0a488a3a88b01e5de053b4cc67d520b989	3532.txt
Stephen Leacock	3533	Sunshine Sketches of a Little Town	Sunshine-Sketches-of-a-Little-Town_3533	fetched		354216	1638fe49f2b9dd141d679d74a50b92a66a88d3cc0a24c96564f1130db013ca58	3533.txt
Stephen Leacock	4020	Arcadian Adventures with the Idle Rich	Arcadian-Adventures-with-the-Idle-Rich_4020	fetched		400926	987948a4500fbe4c37696f9b7b4664f9b7f1d3b0eeba66bd1f8930d86415c919	4020.txt
Stephen Leacock	4064	Moonbeams from the Larger Lunacy	Moonbeams-from-the-Larger-Lunacy_4064	fetched		230034	9bd2214e4ec535dced7217f75e6e506a70357d63d77119852e8f0070cede3fd8	4064.txt
Stephen Leacock	4069	The Dawn of Canadian History : A Chronicle of Aboriginal Canada	The-Dawn-of-Canadian-History-A-Chronicle-of-Aboriginal-Canada_4069	unavailable				
Stephen Leacock	4077	The Mariner of St. Malo : A chronicle of the voyages of Jacques Cartier	The-Mariner-of-St-Malo-A-chronicle-of-the-voyages-of-Jacques-Cartier_4077	unavailable				
Stephen Leacock	4682	Nonsense Novels	Nonsense-Novels_4682	fetched		199038	d39817519700316182b793dbb78ada134266c65bb5ef823f54040b9551e1cecd	4682.txt
Stephen Leacock	4781	The Hohenzollerns in America	The-Hohenzollerns-in-America_4781	unavailable				
Stephen Leacock	6340	Literary Lapses	Literary-Lapses_6340	fetched		257228	ce82ef16ae230fb4c916e7589fe56dff76ab04b2f0b65ba68f6a05bccafa9498	6340.txt
Stephen Leacock	8457	Frenzied Fiction	Frenzied-Fiction_8457	fetched		298904	cb64ea6f19f308bc6cf99edf69abf7c55739235dacaacf268aaf1274b31bb225	8457-0.txt
Stephen Leacock	11504	Further Foolishness	Further-Foolishness_11504	fetched		298122	91bd586c0800de42def71607bae0cda89bb633b298ecb9794215133426b7d227	11504.txt
Stephen Leacock	20633	Winsome Winnie and other New Nonsense Novels	Winsome-Winnie-and-other-New-Nonsense-Novels_20633	fetched		245931	eff187950b3ca9c68452073b05fcfc3119cbb6d6397c50887661a646fa629db4	20633-8.txt
Stephen Leacock	22651	The Unsolved Riddle of Social Justice	The-Unsolved-Riddle-of-Social-Justice_22651	fetched		171863	92e4ec3b51e925b3b1ac418980efafc1e56dfb330af5f315cacd7c8b15763e4e	22651-8.txt
Stephen Leacock	23449	Behind the Beyond, and Other Contributions to Human Knowledge	Behind-the-Beyond-and-Other-Contributions-to-Human-Knowledge_23449	fetched		188272	7a0febf7e37fec189c2f5b7984026073cf8cfbb048b700598f6609a81bf84ae3	23449.txt
Stephen Leacock	28919	Frenzied Fiction	Frenzied-Fiction_28919	unavailable				
Stephen Leacock	30039	Adventurers of the Far North: A Chronicle of the Frozen Seas	Adventurers-of-the-Far-North-A-Chronicle-of-the-Frozen-Seas_30039	unavailable				
Stephen Leacock	58439	Index of the Project Gutenberg Works of Stephen Leacock	Index-of-the-Project-Gutenberg-Works-of-Stephen-Leacock_58439	fetched		32451	adf6dc316ffcff025f543e9db29ee4d7345a489461221c31ae8346cb94f6b56c	58439-0.txt
Susan B. Anthony	26952	Eric	Eric_26952	unavailable				
Sydney Smith	4063	Peter Plymley's Letters, and Selected Essays	Peter-Plymley-s-Letters-and-Selected-Essays_4063	fetched		325451	37dbe2a32255699a83302d808a151c66ecd58533488da49500202a831522ca7c	4063-0.txt
