author	pg_id	title	gitenberg_repo	status	reason	bytes	sha256	text_file
Robert Louis Stevenson	421	Kidnapped	Kidnapped_421	fetched		459459	f2ea387ba7cae60ada941bb1b6b4cc1ee960582503eca48b9b602c9cd07dd237	421-0.txt
Robert Louis Stevenson	425	Familiar Studies of Men and Books	Familiar-Studies-of-Men-and-Books_425	fetched		577189	1be129d585bb27bb86bca5f53f4cd6392c85725d2729b2f17a4ef8405956f8d3	425-0.txt
Robert Louis Stevenson	426	Tales and Fantasies	Tales-and-Fantasies_426	fetched		310238	4541d2558f0a893dd74767d58b40d7d90c36d6fe775cd3e86cd7e4e92d57e5f4	426-0.txt
Robert Louis Stevenson	438	Underwoods	Underwoods_438	fetched		108388	1b9b1b7156266a111d099d1d14532fb50ab7e7bd1e7d5710d73d01e9f16ee97d	438-0.txt
Robert Louis Stevenson	441	New Poems, and Variant Readings	New-Poems-and-Variant-Readings_441	fetched		153933	a04888128a4c4f6d233553a4a9b93be3020b6df93f462e6a5c1fd2d82fa49f8a	441-0.txt
Robert Louis Stevenson	464	In the South Seas	In-the-South-Seas_464	unavailable				
Robert Louis Stevenson	487	Songs of Travel, and Other Verses	Songs-of-Travel-and-Other-Verses_487	fetched		71067	80525ff7e547addb1208dbe73dce3a4cb18388bd7c8797d0444e64eda7173e8b	487-0.txt
Robert W. Service	207	The Spell of the Yukon and Other Verses	The-Spell-of-the-Yukon-and-Other-Verses_207	fetched		97720	f1eb5d5056d2dea5c58b91232d98da7066b1a3dc9abef48eecbaa2adf78085a3	207.txt
Robert W. Service	259	Ballads of a Cheechako	Ballads-of-a-Cheechako_259	fetched		132711	206918c3e59f4bbcf7258201209762b39a116b6f6bc09b3f6df8f1a3ed730e0d	259.txt
Robert W. Service	309	Rhymes of a Rolling Stone	Rhymes-of-a-Rolling-Stone_309	fetched		160620	36d0c28bdde0aa96db3d67a724480aa44d84bd0be71f4971ce11bedd4683ffaf	309.txt
Robert W. Service	315	Rhymes of a Red Cross Man	Rhymes-of-a-Red-Cross-Man_315	fetched		160908	129ae28037674d9df742a5b4f3393aca324612ed9ce3380923c01e009226b6e0	315-8.txt
Robert W. Service	995	Ballads of a Bohemian	Ballads-of-a-Bohemian_995	fetched		254693	22f3f591dc12a02faa1824fca2ef4f675fdeedcdbe90b30a4271623b62eb3047	995-8.txt
Robert W. Service	22063	The Trail of '98: A Northland Romance	The-Trail-of-98-A-Northland-Romance_22063	unavailable				
Robert W. Service	25546	Songs of a Sourdough	Songs-of-a-Sourdough_25546	fetched		101159	d7fa8f84869569f41c420073b44135a23584b1bcd9c916fe645e8f5be898c315	25546-8.txt
Robert W. Service	28836	Ballads of a Bohemian	Ballads-of-a-Bohemian_28836	unavailable				
Robert W. Service	36232	The Shooting of Dan McGrew, A Novel. Based on the Famous Poem of Robert Service	The-Shooting-of-Dan-McGrew-A-Novel-Based-on-the-Famous-Poem-of-Robert-Service_36232	unavailable				
Rudyard Kipling	236	The Jungle Book	The-Jungle-Book_236	fetched		304376	2f9486eb4776d23baf1064eebb73bb0093b808b13e10516e81e20d1dbe4909c9	236-0.txt
Rudyard Kipling	323	Verses 1889-1896	Verses-1889-1896_323	fetched		348891	78398ace7ebed5383157c679c8871111eb01310ea1abb330e221cb384b9b414e	323-0.txt
Rudyard Kipling	556	Rewards and Fairies	Rewards-and-Fairies_556	fetched		444831	b9d2d2333dec8015d0ae27b63da20bcff6d421fc8a6f58ecfd096a5050b7712b	556-0.txt
Rudyard Kipling	557	Puck of Pook's Hill	Puck-of-Pook-s-Hill_557	fetched		342682	8786594f4b3f3680967fa5b4bb97fcf60986174011e3b1f66e9abe10566713db	557.txt
Rudyard Kipling	977	American Notes	American-Notes_977	fetched		171155	cf38a7b7864af3edd3c57a0db0a7051a65db56c08a405ce5632959cb96aaaf7e	977-0.txt
Rudyard Kipling	1858	Plain Tales from the Hills	Plain-Tales-from-the-Hills_1858	fetched		432155	36cf6dc475a629740e5033bb319db8e0748beb860b947212b1cdb063303f2973	1858-0.txt
Rudyard Kipling	1937	The Second Jungle Book	The-Second-Jungle-Book_1937	fetched		379769	b8021147d9ce72b2e0660ab702b786c65ce451a3bd851ead8474953d3c312387	1937-0.txt
Rudyard Kipling	2138	The Day's Work - Part 1	The-Day-s-Work-Part-1_2138	unavailable				
Rudyard Kipling	2163	The Bridge-Builders	The-Bridge-Builders_2163	fetched		91015	2e5103e597db12290b460bb398ef83939064e720a1e9c12e52fda7eb4ceaa4a9	2163-0.txt
Rudyard Kipling	2186	"Captains Courageous": A Story of the Grand Banks	Captains-Courageous-A-Story-of-the-Grand-Banks_2186	unavailable				
Rudyard Kipling	2225	"Captains Courageous": A Story of the Grand Banks	Captains-Courageous-A-Story-of-the-Grand-Banks_2225	unavailable				
Rudyard Kipling	2226	Kim	Kim_2226	fetched		615567	85a20ed2f9b6dc6161a2c0757f0bf34a9728f7e7e2962e890837089d16c26617	2226.txt
Rudyard Kipling	2227	Soldiers Three - Part 2	Soldiers-Three-Part-2_2227	unavailable				
Rudyard Kipling	2334	The Works of Rudyard Kipling: One Volume Edition	The-Works-of-Rudyard-Kipling-One-Volume-Edition_2334	unavailable				
Rudyard Kipling	2381	Actions and Reactions	Actions-and-Reactions_2381	fetched		415095	74880d8cb9b0a4cbfba082215b7e74ec07ac6e06f88484285c9959eab4df464a	2381-0.txt
Rudyard Kipling	2569	The Day's Work	The-Day-s-Work_2569	unavailable				
Rudyard Kipling	2781	Just So Stories	Just-So-Stories_2781	fetched		186086	18f8327c5d85c370333bb9b0ba989517821560012db858d1e52df54c9130ea6c	2781-0.txt
Rudyard Kipling	2806	The Phantom 'Rickshaw, and Other Ghost Stories	The-Phantom-Rickshaw-and-Other-Ghost-Stories_2806	fetched		278959	4be9d4e982e7a80eab13928e43cd18d5d4f63797f043a0edb62c7982736ca2db	2806-0.txt
Rudyard Kipling	2819	Barrack Room Ballads	Barrack-Room-Ballads_2819	fetched		118042	9e61cd696580d16f3198c9d59b5407d9bcea7b07375c1f4bb5f16c6500f20152	2819-0.txt
Rudyard Kipling	2821	The Story of the Gadsbys	The-Story-of-the-Gadsbys_2821	fetched		160816	c08adf5eeb4e2a08bba984171ed35091a62ff3b0abcb0dc40b6536331a2a9f2d	2821-0.txt
Rudyard Kipling	2828	Under the Deodars	Under-the-Deodars_2828	fetched		267770	695040349bfc2b185071c05ce210f3239af3ed00ed1631ebbf93f519ff6c2b26	2828-0.txt
Rudyard Kipling	2876	The Light That Failed	The-Light-That-Failed_2876	fetched		435619	3f0ef470760376424839c063ebd26510a6b1cff3f92669b5a950829752e76480	2876-0.txt
Rudyard Kipling	3006	Stalky & Co.	Stalky-Co_3006	unavailable				
Rudyard Kipling	5777	Life's Handicap: Being Stories of Mine Own People	Life-s-Handicap-Being-Stories-of-Mine-Own-People_5777	unavailable				
Rudyard Kipling	6120	Soldiers Three	Soldiers-Three_6120	fetched		514916	4858c4d4222b8a4d858178bb8ed5bbc1cc7207cd94c81c1192e156ecf9ec7de4	6120-0.txt
Saint Ignatius	24534	The Autobiography of St. Ignatius	The-Autobiography-of-St-Ignatius_24534	unavailable				
Saint Teresa of Avila	8120	The Life of St. Teresa of Jesus, of the Order of Our Lady of Carmel	The-Life-of-St-Teresa-of-Jesus-of-the-Order-of-Our-Lady-of-Carmel_8120	unavailable				
Saint Teresa of Avila	19185	Santa Teresa: An Appreciation	Santa-Teresa-An-Appreciation_19185	unavailable				
Samuel Adams	2092	The Writings of Samuel Adams - Volume 2	The-Writings-of-Samuel-Adams-Volume-2_2092	fetched		762737	588b774c40761b32ca766a8f1d3d4a6c1b5ee162dfaa032755c866607af35bbe	2092.txt
Samuel Adams	2093	The Writings of Samuel Adams - Volume 3	The-Writings-of-Samuel-Adams-Volume-3_2093	fetched		660469	4b3549ad35d6908eabde4e6ed181baa243958d510bf6695aa7465ed275cc3578	2093.txt
Samuel Adams	2094	The Writings of Samuel Adams - Volume 4	The-Writings-of-Samuel-Adams-Volume-4_2094	fetched		655522	6bd2d0d8ff12b67638113dcda687d703879ee82949103415f86ba6219495afc1	2094.txt
Samuel Adams	5009	The Unspeakable Perk	The-Unspeakable-Perk_5009	fetched		308347	0369572f2179efb846f51dcc57ed0e298648238e9c1351c65003b4560d1bb8b2	5009-0.txt
Samuel Adams	6864	Average Jones	Average-Jones_6864	fetched		444163	c62245844aceed1eb4a55d9f6b41239a8fdb99f3659e3ace06c62e82a657cdcd	6864-0.txt
Samuel Adams	10008	The Mystery	The-Mystery_10008	fetched		407280	0bc938e7f17580cee1edc5ae72ff4e1ce1795c4411749ea33a53726e65938884	10008-8.txt
Samuel Adams	10944	From a Bench in Our Square	From-a-Bench-in-Our-Square_10944	fetched		352575	263f249f8831f4318e282acd994c60701998ec19b67905eedfe0d5f4aca12e45	10944-8.txt
Samuel Adams	15431	Success: A Novel	Success-A-Novel_15431	unavailable				
Samuel Adams	16447	The Clarion	The-Clarion_16447	fetched		720100	2fb868737cebe962c0e4bf67e0f873adbd32f2bf2e043a06c2494186fa4671fa	16447.txt
Samuel Adams	22196	Little Miss Grouch	Little-Miss-Grouch_22196	unavailable				
Samuel Adams	24741	The Campaign of Trenton 1776-77	The-Campaign-of-Trenton-1776-77_24741	fetched		137776	776eb4ee96e3922bc4b698c0c52234b8806574b3c3fc096825dc052a0fd5df5b	24741-8.txt
Samuel Adams	31206	Burgoyne's Invasion of 1777	Burgoyne-s-Invasion-of-1777_31206	unavailable				
Samuel Adams	36335	The Secret of Lonesome Cove	The-Secret-of-Lonesome-Cove_36335	fetched		372319	c06ad2adbf2bc6a78c8739cab0bc549ad6667bccb536ed02158b6a6e2eed9831	36335-0.txt
Samuel Adams	38941	Nooks and Corners of the New England Coast	Nooks-and-Corners-of-the-New-England-Coast_38941	fetched		1107794	7e0633daa584f647eb15e6ac043d2dad378e29459a39238fc8952c8b1bba6761	38941.txt
Samuel Adams	42447	The Heart of the White Mountains, Their Legend and Scenery	The-Heart-of-the-White-Mountains-Their-Legend-and-Scenery_42447	unavailable				
Samuel Adams	42999	Old Boston Taverns and Tavern Clubs	Old-Boston-Taverns-and-Tavern-Clubs_42999	fetched		190132	e1dd6cb2fd81d008f9f54244a96af39fb2b19e24ecccfa1d8053f2a0e8ed0dfa	42999-8.txt
Samuel Adams	44324	The Flying Death	The-Flying-Death_44324	fetched		289812	fca122b4d875b53c57d9605d7b7f4e21d1b4e01152944d33191780153bb7723b	44324-0.txt
Samuel Adams	44325	The Great American Fraud	The-Great-American-Fraud_44325	unavailable				
Samuel Adams	44326	Wanted: A Husband. A Novel	Wanted-A-Husband-A-Novel_44326	unavailable				
Samuel Adams	44327	The Beggar's Purse: A Fairy Tale of Familiar Finance	The-Beggar-s-Purse-A-Fairy-Tale-of-Familiar-Finance_44327	unavailable				
Samuel Adams	44328	Our Square and the People in It	Our-Square-and-the-People-in-It_44328	fetched		390223	b03e2be0b0fd5cbe0d4f0f944de8fcb3c896390ca4d0e40e163e69a0f9b6e603	44328-0.txt
Samuel Adams	55400	Common Cause: A Novel of the War in America	Common-Cause-A-Novel-of-the-War-in-America_55400	fetched		715808	bca3d2b67c778afcba16ab17e5a0fb67f8603747261eeb0aa64eb6efce06fc65	55400-0.txt
Samuel Adams	57543	The Health Master	The-Health-Master_57543	fetched		446081	10cd8c5538a9b7cece76886a4e776437da458e4c7b2b96758b34cffa585f6e68	57543-0.txt
Samuel Adams	57676	Index of the Project Gutenberg Works of Samuel Hopkins Adams	Index-of-the-Project-Gutenberg-Works-of-Samuel-Hopkins-Adams_57676	fetched		31570	8a7b0811768097e1bbbf5cea560c850e6c5ad04fc412acec3df10fccab0b923e	57676-0.txt
Samuel Adams	61582	Flaming Youth	Flaming-Youth_61582	unavailable				
Samuel Butler	1906	Erewhon; Or, Over the Range	Erewhon-Or-Over-the-Range_1906	unavailable				
Samuel Butler	1971	Erewhon Revisited Twenty Years Later, Both by the Original Discoverer of the Country and by His Son	Erewhon-Revisited-Twenty-Years-Later-Both-by-the-Original-Discoverer-of-the-Country-and-by-His-Son_1971	unavailable				
Samuel Butler	2084	The Way of All Flesh	The-Way-of-All-Flesh_2084	fetched		915623	a883f8848b9e72c110e1ce9b2420a023e3bfb892bd54817f08375b82c8266c0f	2084.txt
Samuel Butler	2513	God the Known and God the Unknown	God-the-Known-and-God-the-Unknown_2513	fetched		111836	bd81de7a37e5adc191657fd3c8c3924004958a873f2673813f200323c2f2217c	2513.txt
Samuel Butler	2576	Alps and Sanctuaries of Piedmont and the Canton Ticino	Alps-and-Sanctuaries-of-Piedmont-and-the-Canton-Ticino_2576	unavailable				
Samuel Butler	3235	A First Year in Canterbury Settlement	A-First-Year-in-Canterbury-Settlement_3235	fetched		264769	1754a18242dcac91a2609c1acced13d7822c88e7c869aa9ed69594ee70cf3eb5	3235.txt
Samuel Butler	3278	Cambridge Pieces	Cambridge-Pieces_3278	unavailable				
Samuel Butler	3279	Canterbury Pieces	Canterbury-Pieces_3279	unavailable				
Samuel Butler	3461	Essays on Life, Art and Science	Essays-on-Life-Art-and-Science_3461	fetched		398027	0bcc6e4b1ee9a9cb15d67e5399e871f0ca3875b96bd64f2501474a7a1dbe27b7	3461.txt
Samuel Butler	4073	Ex Voto: An Account of the Sacro Monte or New Jerusalem at Varallo-Sesia	Ex-Voto-An-Account-of-the-Sacro-Monte-or-New-Jerusalem-at-Varallo-Sesia_4073	unavailable				
Samuel Butler	4937	Hudibras, in Three Parts, Written in the Time of the Late Wars	Hudibras-in-Three-Parts-Written-in-the-Time-of-the-Late-Wars_4937	fetched		589119	acbe21cf5032a1013a389e1b24fa330d21e7e7615c083a2e4e4688be398a5a90	4937.txt
Samuel Butler	4967	Luck, or Cunning, as the Main Means of Organic Modification	Luck-or-Cunning-as-the-Main-Means-of-Organic-Modification_4967	fetched		521918	f3050f266bf6acc52a48121456bd4cb0b1d51de31ee7b0edb64568fcdd28f2a6	4967-0.txt
Samuel Butler	6092	The Fair Haven	The-Fair-Haven_6092	fetched		508726	5d6faffb8d79bfef83742e3962393e668bee351020f9ad9c81200db336f25cf8	6092-0.txt
Samuel Butler	6138	Life and Habit	Life-and-Habit_6138	fetched		519826	888dfb490e70d867d3d3c188704deba87b4d93b6a7f6100c15a42d0c0172d6da	6138-0.txt
Samuel Butler	6173	The Note-Books of Samuel Butler	The-Note-Books-of-Samuel-Butler_6173	fetched		835641	7660c4ff6b5c024c2299769f3644f9a5cb81acf39fd72b08500eec5ab14c5d19	6173-0.txt
Samuel Butler	6605	Unconscious Memory	Unconscious-Memory_6605	fetched		461411	db2f3a2871a8c08e452d4a08d9ffd4b2e7da54a910e8c7c378a22df04e3ea80b	6605-0.txt
Samuel Butler	12651	The Humour of Homer and Other Essays	The-Humour-of-Homer-and-Other-Essays_12651	fetched		542083	6550c93b9d6bbfa97b9bc78f8e288e79f52a6a6a1e227ad5e7664fc6c8785c60	12651.txt
Samuel Butler	17124	The Atlas of Ancient and Classical Geography	The-Atlas-of-Ancient-and-Classical-Geography_17124	fetched		31798	a423ecfcd045b22516bcd3239ac76ac098b06db15414c4ee5320d02c422736bb	17124.txt
Samuel Butler	19610	Selections from Previous Works	Selections-from-Previous-Works_19610	unavailable				
Samuel Butler	23427	Evolution, Old & New	Evolution-Old-New_23427	unavailable				
Samuel Butler	49324	The Authoress of the Odyssey	The-Authoress-of-the-Odyssey_49324	unavailable				
Samuel Daniel	18842	Elizabethan Sonnet-Cycles: Delia - Diana	Elizabethan-Sonnet-Cycles-Delia-Diana_18842	unavailable				
Samuel Johnson	577	The Works of Samuel Johnson, in Sixteen Volumes. Volume 04	The-Works-of-Samuel-Johnson-in-Sixteen-Volumes-Volume-04_577	unavailable				
Samuel Johnson	652	Rasselas, Prince of Abyssinia	Rasselas-Prince-of-Abyssinia_652	fetched		245949	e4abf83c12c0f0cdb1aa83607c45eee94c6112122d40d8ca2d5ed934cf994917	652-0.txt
Samuel Johnson	2064	A Journey to the Western Islands of Scotland	A-Journey-to-the-Western-Islands-of-Scotland_2064	fetched		349509	7082a0c2d63c7e84b86c9cbede8b8251ab20c35fe4a08b9a6d5791a46ae150a2	2064.txt
Samuel Johnson	4678	Lives of the English Poets	Lives-of-the-English-Poets_4678	unavailable				
Samuel Johnson	4679	Johnson's Lives of the Poets — Volume 1	Johnson-s-Lives-of-the-Poets-Volume-1_4679	unavailable				
Samuel Johnson	5098	Lives of the English Poets : Waller, Milton, Cowley	Lives-of-the-English-Poets-Waller-Milton-Cowley_5098	fetched		366204	60d3b0c18c800df50d13f5997c039f87d30db7662beebab208758b27fa9ff9a5	5098-0.txt
Samuel Johnson	5101	Lives of the English Poets : Prior, Congreve, Blackmore, Pope	Lives-of-the-English-Poets-Prior-Congreve-Blackmore-Pope_5101	fetched		383343	2821a4e953364eaf5df817228a68f44e3549c4bc10ece23ff6e76a8a2bb46d57	5101-0.txt
Samuel Johnson	5429	Preface to Shakespeare	Preface-to-Shakespeare_5429	fetched		149518	488f58f769fea424e79de7027623ece30087f5af5f03047511b1ca3386396074	5429.txt
Samuel Johnson	5430	Preface to a Dictionary of the English Language	Preface-to-a-Dictionary-of-the-English-Language_5430	fetched		74454	5a80b4306ead340c5a9c9d3708b42094d2d21ba7af23ebdac9f8deab72bd6903	5430.txt
Samuel Johnson	7780	Notes to Shakespeare — Volume 01: Comedies	Notes-to-Shakespeare-Volume-01-Comedies_7780	fetched		396472	c8d6d29f7ac49db2a5dd6330b13d671befaea51a5400129cb2b025226586a96f	7780.txt
Samuel Johnson	9823	Lives of the Poets, Volume 1	Lives-of-the-Poets-Volume-1_9823	fetched		993732	3c9f09a7123b2ddd866f11518259e05f62c07af97f88c9ee042faddbbe326746	9823-8.txt
Samuel Johnson	10350	The Works of Samuel Johnson, LL.D. in Eleven Volumes, Volume 06	The-Works-of-Samuel-Johnson-LL-D-in-Eleven-Volumes-Volume-06_10350	unavailable				
Samuel Johnson	10351	The Works of Samuel Johnson, LL.D. Volume 10	The-Works-of-Samuel-Johnson-LL-D-Volume-10_10351	unavailable				
Samuel Johnson	10352	The Works of Samuel Johnson, LL.D. Volume 11.	The-Works-of-Samuel-Johnson-LL-D-Volume-11_10352	unavailable				
Samuel Johnson	10835	Dr. Johnson's Works: Life, Poems, and Tales, Volume 1	Dr-Johnson-s-Works-Life-Poems-and-Tales-Volume-1_10835	unavailable				
Samuel Johnson	11254	Poetical Works of Johnson, Parnell, Gray, and Smollett	Poetical-Works-of-Johnson-Parnell-Gray-and-Smollett_11254	unavailable				
Samuel Johnson	11397	The Works of Samuel Johnson, LL.D. in Nine Volumes, Volume 03	The-Works-of-Samuel-Johnson-LL-D-in-Nine-Volumes-Volume-03_11397	unavailable				
Samuel Johnson	11768	The Works of Samuel Johnson, LL.D. in Nine Volumes, Volume 05	The-Works-of-Samuel-Johnson-LL-D-in-Nine-Volumes-Volume-05_11768	unavailable				
Samuel Johnson	12050	The Works of Samuel Johnson, LL.D. in Nine Volumes, Volume 04	The-Works-of-Samuel-Johnson-LL-D-in-Nine-Volumes-Volume-04_12050	unavailable				
Samuel Johnson	13350	The Vanity of Human Wishes (1749) and Two Rambler papers (1750)	The-Vanity-of-Human-Wishes-1749-and-Two-Rambler-papers-1750_13350	unavailable				
Samuel Johnson	15097	A Grammar of the English Tongue	A-Grammar-of-the-English-Tongue_15097	fetched		126428	11bd681a2accef4ab01ffcb38641cfee9f85de4f59c1276787aac141fcf11038	15097.txt
Samuel Johnson	15566	Notes to Shakespeare, Volume III: The Tragedies	Notes-to-Shakespeare-Volume-III-The-Tragedies_15566	unavailable				
Samuel Johnson	24218	The Works of Samuel Johnson, LL.D. in Nine Volumes, Volume 08	The-Works-of-Samuel-Johnson-LL-D-in-Nine-Volumes-Volume-08_24218	unavailable				
Samuel Johnson	34766	Shorter Novels, Eighteenth Century	Shorter-Novels-Eighteenth-Century_34766	unavailable				
Samuel Johnson	43656	The Works of Samuel Johnson, LL.D. in Nine Volumes, Volume 02	The-Works-of-Samuel-Johnson-LL-D-in-Nine-Volumes-Volume-02_43656	unavailable				
Samuel Taylor Coleridge	151	The Rime of the Ancient Mariner	The-Rime-of-the-Ancient-Mariner_151	fetched		44188	bd49c8f0363e058d795de635c22870be208a76fca5ba99edffc40e258e0a9554	151.txt
Samuel Taylor Coleridge	2575	Confessions of an Inquiring Spirit and Some Miscellaneous Pieces	Confessions-of-an-Inquiring-Spirit-and-Some-Miscellaneous-Pieces_2575	fetched		284635	efbc6d4b8adc0f42ea89a98e651f2a4e8022a4aaf5474306ced2d5e5b6b0b0c4	2575-0.txt
Samuel Taylor Coleridge	6081	Biographia Literaria	Biographia-Literaria_6081	fetched		856298	342f2f024e30ecaa3095691eb4555be49c27a5dfaf779a9c63321b7984109445	6081.txt
Samuel Taylor Coleridge	8208	Poems of Coleridge	Poems-of-Coleridge_8208	fetched		296565	0d3c6ae68f4b66a5e739b30b2f3e71f864fe4761283da4f06ca6a7c0d68d479d	8208-8.txt
Samuel Taylor Coleridge	8210	Biographia Epistolaris, Volume 1	Biographia-Epistolaris-Volume-1_8210	fetched		584222	366c012afc955ccda5df7546b965281a95fec90d66a1588c9e9b82300f6a06d6	8210-8.txt
Samuel Taylor Coleridge	8488	The Literary Remains of Samuel Taylor Coleridge, Volume 1	The-Literary-Remains-of-Samuel-Taylor-Coleridge-Volume-1_8488	fetched		567907	3898be26156a07142b113c43bdd856425a4c098651720026edb2d41b614d0b1a	8488-8.txt
Samuel Taylor Coleridge	8489	Specimens of the Table Talk of Samuel Taylor Coleridge	Specimens-of-the-Table-Talk-of-Samuel-Taylor-Coleridge_8489	fetched		677653	2ca04056d14304d3cc3b2c4c43da145bddb291a67e3027fbd385d735dc1027c9	8489-8.txt
Samuel Taylor Coleridge	8533	The Literary Remains of Samuel Taylor Coleridge, Volume 2	The-Literary-Remains-of-Samuel-Taylor-Coleridge-Volume-2_8533	fetched		585874	03af1d09425e881ed7a6a268b238a3aa1f255d8c7efb552d811bf2051d0d3ea4	8533.txt
Samuel Taylor Coleridge	8956	The Literary Remains of Samuel Taylor Coleridge, Volume 3	The-Literary-Remains-of-Samuel-Taylor-Coleridge-Volume-3_8956	fetched		637495	001e364edeb37d2ccb867b538503626ef3fd233b976384527f241273c4bec278	8956.txt
Samuel Taylor Coleridge	9622	Lyrical Ballads, With a Few Other Poems (1798)	Lyrical-Ballads-With-a-Few-Other-Poems-1798_9622	unavailable				
Samuel Taylor Coleridge	10801	The Literary Remains of Samuel Taylor Coleridge, Volume 4	The-Literary-Remains-of-Samuel-Taylor-Coleridge-Volume-4_10801	fetched		680973	71c6f47f7253fb3425ba7a84a3751fd1a5abb0f9d255fdc75dc38d666e878bce	10801.txt
Samuel Taylor Coleridge	11101	Coleridge's Ancient Mariner and Select Poems	Coleridge-s-Ancient-Mariner-and-Select-Poems_11101	fetched		231785	e6cd796f29ec410de87ec0a7569762d43b97405a38f133deefdfd43b05a5162c	11101-8.txt
Samuel Taylor Coleridge	12713	The Rhyme of the Ancient Mariner	The-Rhyme-of-the-Ancient-Mariner_12713	unavailable				
Samuel Taylor Coleridge	21589	The Rime of the Ancient Mariner	The-Rime-of-the-Ancient-Mariner_21589	unavailable				
Samuel Taylor Coleridge	24346	Hints towards the formation of a more comprehensive theory of life.	Hints-towards-the-formation-of-a-more-comprehensive-theory-of-life_24346	unavailable				
Samuel Taylor Coleridge	25585	Shakespeare, Ben Jonson, Beaumont and Fletcher	Shakespeare-Ben-Jonson-Beaumont-and-Fletcher_25585	fetched		456140	162ec3160b77acefaf8801a62554e5d4303724c87464b2fbd03e8ff646621f98	25585.txt
Samuel Taylor Coleridge	29090	The Complete Poetical Works of Samuel Taylor Coleridge. Vol 1 and 2	The-Complete-Poetical-Works-of-Samuel-Taylor-Coleridge-Vol-1-and-2_29090	unavailable				
Samuel Taylor Coleridge	29091	The Complete Poetical Works of Samuel Taylor Coleridge. Vol 1 (of 2)	The-Complete-Poetical-Works-of-Samuel-Taylor-Coleridge-Vol-1-of-2_29091	unavailable				
Samuel Taylor Coleridge	29092	The Complete Poetical Works of Samuel Taylor Coleridge. Vol 2 (of 2)	The-Complete-Poetical-Works-of-Samuel-Taylor-Coleridge-Vol-2-of-2_29092	unavailable				
Samuel Taylor Coleridge	41705	Anima Poetæ	Anima-Poet_41705	unavailable				
Samuel Taylor Coleridge	43099	Biographia Epistolaris, Volume 2	Biographia-Epistolaris-Volume-2_43099	unavailable				
Samuel Taylor Coleridge	44553	Letters of Samuel Taylor Coleridge, Vol. 1 (of 2)	Letters-of-Samuel-Taylor-Coleridge-Vol-1-of-2_44553	unavailable				
Samuel Taylor Coleridge	44554	Letters of Samuel Taylor Coleridge, Vol. 2 (of 2)	Letters-of-Samuel-Taylor-Coleridge-Vol-2-of-2_44554	unavailable				
Samuel Taylor Coleridge	44795	Aids to Reflection; and, The Confessions of an Inquiring Spirit	Aids-to-Reflection-and-The-Confessions-of-an-Inquiring-Spirit_44795	unavailable				
Samuel Taylor Coleridge	59226	Index of the Project Gutenberg Works of Samuel Taylor Coleridge	Index-of-the-Project-Gutenberg-Works-of-Samuel-Taylor-Coleridge_59226	fetched		95730	cb529ee631696f71d3557ac8ba0c472acc068b0855b985c28fe953be3bb11145	59226-0.txt
Sigmund Freud	14969	Three Contributions to the Theory of Sex	Three-Contributions-to-the-Theory-of-Sex_14969	fetched		291865	9e80b29341334bc0975e081b43451087161229115c045c1b2bf8cc2937c90719	14969.txt
Sigmund Freud	15489	Dream Psychology: Psychoanalysis for Beginners	Dream-Psychology-Psychoanalysis-for-Beginners_15489	unavailable				
Sigmund Freud	34300	Leonardo da Vinci: A Psychosexual Study of an Infantile Reminiscence	Leonardo-da-Vinci-A-Psychosexual-Study-of-an-Infantile-Reminiscence_34300	unavailable				
Sigmund Freud	35875	Reflections on War and Death	Reflections-on-War-and-Death_35875	fetched		77559	d1cb9832b66b4b002f96ae33fcb37724c98b9c6fa43d954baa13a3c06682b24f	35875-8.txt
Sigmund Freud	35877	Group Psychology and The Analysis of The Ego	Group-Psychology-and-The-Analysis-of-The-Ego_35877	fetched		206322	72301cf76c48f49a818e67608140bde1cb83e3fb9c4dadb69a7d10893935b595	35877-0.txt
Sigmund Freud	38219	A General Introduction to Psychoanalysis	A-General-Introduction-to-Psychoanalysis_38219	fetched		974124	db0c50a168d7252499ad4e8197eedf3afeaac4e1af6cec04b759ad501a1f6726	38219-0.txt
Sigmund Freud	41214	Totem and Taboo	Totem-and-Taboo_41214	unavailable				
Sigmund Freud	44917	Delusion and Dream : an Interpretation in the Light of Psychoanalysis of Gradiva	Delusion-and-Dream-an-Interpretation-in-the-Light-of-Psychoanalysis-of-Gradiva_44917	unavailable				
Sigmund Freud	55443	Psycho-Analysis and the War Neuroses	Psycho-Analysis-and-the-War-Neuroses_55443	fetched		180458	e093bc9f8d74fe2f713aaa2e9597c51dd55b9d6dde4c2d18384cee166835a584	55443-0.txt
Sigmund Freud	66048	The Interpretation of Dreams	The-Interpretation-of-Dreams_66048	fetched		1273047	ca071a72aac7db0868b7880a9fa1c3bb3f777370ecfa4d5e992788cfa0c83cff	66048-0.txt
Sigmund Freud	67332	Psychopathology of Everyday Life	Psychopathology-of-Everyday-Life_67332	fetched		455570	936f4e3c2e4eb5f4023c18ff0a7eade1e0e8ec9faa94d189dc8f69480ed8bf3a	67332-0.txt
Simeon Strunsky	19359	The Patient Observer and His Friends	The-Patient-Observer-and-His-Friends_19359	unavailable				
Simeon Strunsky	39657	Through the Outlooking Glass	Through-the-Outlooking-Glass_39657	fetched		71316	6dfcee811bfedb306ff859fe2e62b79000e24e9dcc05319b0eeb8eb191cd13e2	39657-8.txt
Simeon Strunsky	40232	Post-Impressions: An Irresponsible Chronicle	Post-Impressions-An-Irresponsible-Chronicle_40232	unavailable				
